Index,DOI
1535,https://doi.org/10.1111/j.1742-4658.2010.07580.x
1536,https://doi.org/10.1111/j.1742-4658.2010.07580.x
1537,https://doi.org/10.1111/j.1742-4658.2010.07580.x
1538,https://doi.org/10.1111/j.1742-4658.2010.07580.x
1542,https://doi.org/10.1128/AAC.00826-09
1545,https://doi.org/10.1111/j.1742-4658.2009.07392.x
1555,https://doi.org/10.1074/jbc.M312156200
1556,https://doi.org/10.1074/jbc.M312156200
1559,https://doi.org/10.1007/s00203-003-0578-8
1560,https://doi.org/10.1006/bbrc.1999.1428
1580,https://doi.org/10.1016/j.molimm.2010.04.010
1581,https://doi.org/10.4014/jmb.1002.02003
1593,https://doi.org/10.7164/antibiotics.43.1403
1594,https://doi.org/10.7164/antibiotics.43.1403
1595,https://doi.org/10.7164/antibiotics.43.1403
1605,https://doi.org/10.1074/jbc.273.36.23134
1609,https://doi.org/10.1128/AEM.64.12.4803-4808.1998
1610,https://doi.org/10.1111/j.1432-1033.1988.tb14344.x
1614,https://doi.org/10.1111/j.1432-1033.1995.tb20199.x
1616,https://doi.org/10.1016/j.chembiol.2007.11.009
1624,https://doi.org/10.1038/ni1094
1625,https://doi.org/10.1038/ni1094
1626,https://doi.org/10.1038/ni1094
1627,https://doi.org/10.1038/ni1094
1628,https://doi.org/10.1038/ni1094
1629,https://doi.org/10.1038/ni1094
1630,https://doi.org/10.1038/ni1094
1631,https://doi.org/10.7164/antibiotics.46.1666
1632,https://doi.org/10.1128/AAC.49.1.316-322.2005
1639,https://doi.org/10.1016/j.peptides.2009.05.008
1649,https://doi.org/10.1073/pnas.0904465106
1650,https://doi.org/10.1128/AEM.01173-10
1660,https://doi.org/10.1128/IAI.67.11.6139-6144.1999
1661,https://doi.org/10.1128/IAI.67.11.6139-6144.1999
1662,https://doi.org/10.1128/IAI.67.11.6139-6144.1999
1663,https://doi.org/10.1128/IAI.67.11.6139-6144.1999
1664,https://doi.org/10.1128/IAI.67.11.6139-6144.1999
1665,https://doi.org/10.1128/IAI.67.11.6139-6144.1999
1666,https://doi.org/10.1134/s0006297906080098
1677,https://doi.org/10.1016/j.bbagen.2010.12.002
1686,https://doi.org/10.1016/0014-5793(93)81299-f
1687,https://doi.org/10.1016/0014-5793(93)81299-f
1688,https://doi.org/10.1016/0014-5793(93)81299-f
1689,https://doi.org/10.1016/0014-5793(93)81299-f
1690,https://doi.org/10.1016/0014-5793(93)81299-f
1691,https://doi.org/10.1016/0014-5793(93)81299-f
1702,https://doi.org/10.1016/j.peptides.2010.12.013
1703,https://doi.org/10.1016/j.peptides.2010.12.013
1704,https://doi.org/10.1016/j.peptides.2010.12.013
1705,https://doi.org/10.1016/j.peptides.2010.12.013
1706,https://doi.org/10.1016/j.peptides.2010.12.013
1707,https://doi.org/10.1016/j.peptides.2010.12.013
1708,https://doi.org/10.1016/j.peptides.2010.12.013
1709,https://doi.org/10.1016/j.peptides.2010.12.013
1710,https://doi.org/10.1016/j.peptides.2010.12.013
1711,https://doi.org/10.1128/AEM.01962-10
1717,https://doi.org/10.1074/jbc.M209239200
1718,https://doi.org/10.1016/j.dci.2011.01.017
1719,https://doi.org/10.1016/j.dci.2006.08.002
1720,https://doi.org/10.1016/j.dci.2011.01.017
1721,https://doi.org/10.1016/j.dci.2011.01.017
1722,https://doi.org/10.1016/j.dci.2011.01.017
1723,https://doi.org/10.1021/ja802966g
1724,https://doi.org/10.1016/j.dci.2011.01.017
1725,https://doi.org/10.1016/j.dci.2011.01.017
1726,https://doi.org/10.1016/j.dci.2011.01.017
1727,https://doi.org/10.1021/ja056780z
1728,https://doi.org/10.1021/ja056780z
1729,https://doi.org/10.1021/pr101285n
1730,https://doi.org/10.1021/pr101285n
1731,https://doi.org/10.1021/pr101285n
1732,https://doi.org/10.1021/pr101285n
1733,https://doi.org/10.1021/pr101285n
1734,https://doi.org/10.1021/pr101285n
1735,https://doi.org/10.1021/pr101285n
1736,https://doi.org/10.1021/pr101285n
1737,https://doi.org/10.1021/pr101285n
1738,https://doi.org/10.1021/pr101285n
1739,https://doi.org/10.1021/pr101285n
1740,https://doi.org/10.1021/pr101285n
1741,https://doi.org/10.1021/pr101285n
1742,https://doi.org/10.1021/pr101285n
1743,https://doi.org/10.1021/pr101285n
1746,https://doi.org/10.1016/j.biochi.2011.03.003
1747,https://doi.org/10.1016/j.biochi.2011.03.003
1750,https://doi.org/10.1007/s10059-010-0050-y
1758,https://doi.org/10.1016/j.fsi.2011.03.005
1760,https://doi.org/10.1016/j.febslet.2011.01.023
1766,https://doi.org/10.1128/AEM.06348-11
1773,https://doi.org/10.1074/jbc.M111.229922
1774,https://doi.org/10.1074/jbc.M111.229922
1775,https://doi.org/10.1074/jbc.M111.229922
1776,https://doi.org/10.1074/jbc.M111.229922
1777,https://doi.org/10.1016/j.biochi.2011.07.021
1778,https://doi.org/10.1016/j.biochi.2011.07.021
1779,https://doi.org/10.1016/j.biochi.2011.07.021
1780,https://doi.org/10.1016/j.bbrc.2011.08.023
1781,https://doi.org/10.1016/j.bbrc.2011.08.023
1782,https://doi.org/10.1016/j.bbrc.2011.08.023
1787,https://doi.org/10.1016/j.dci.2007.05.008
1788,https://doi.org/10.1046/j.1432-1327.1999.00654.x
1789,https://doi.org/10.1046/j.1432-1327.1999.00654.x
1790,https://doi.org/10.1128/AAC.00369-11
1792,https://doi.org/10.1016/j.toxicon.2006.09.003
1793,https://doi.org/10.2108/zsj.26.220
1796,https://doi.org/10.1016/j.peptides.2011.08.024
1798,https://doi.org/10.1371/journal.pone.0024030
1799,https://doi.org/10.1371/journal.pone.0024030
1800,https://doi.org/10.1371/journal.pone.0024030
1801,https://doi.org/10.1371/journal.pone.0024030
1805,https://doi.org/10.1016/j.peptides.2011.06.016
1806,https://doi.org/10.1016/j.peptides.2011.06.016
1807,https://doi.org/10.1016/j.peptides.2011.06.016
1808,https://doi.org/10.1016/j.peptides.2011.06.016
1809,https://doi.org/10.1016/j.peptides.2011.06.016
1810,https://doi.org/10.1016/j.peptides.2011.06.016
1811,https://doi.org/10.1016/j.peptides.2011.06.016
1812,https://doi.org/10.1016/j.peptides.2011.06.016
1814,https://doi.org/10.1016/j.dci.2011.10.004
1815,https://doi.org/10.1186/1756-0500-4-459
1816,https://doi.org/10.1186/1756-0500-4-459
1817,https://doi.org/10.1186/1756-0500-4-459
1818,https://doi.org/10.1186/1756-0500-4-459
1819,https://doi.org/10.1021/pr200782u
1820,https://doi.org/10.1021/pr200782u
1821,https://doi.org/10.1021/pr200782u
1822,https://doi.org/10.1021/pr200782u
1823,https://doi.org/10.1021/pr200782u
1824,https://doi.org/10.1021/pr200782u
1825,https://doi.org/10.1021/pr200782u
1826,https://doi.org/10.1021/pr200782u
1827,https://doi.org/10.1021/pr200782u
1828,https://doi.org/10.1021/pr200782u
1829,https://doi.org/10.1021/pr200782u
1830,https://doi.org/10.1021/pr200782u
1831,https://doi.org/10.1021/pr200782u
1832,https://doi.org/10.1021/pr200782u
1833,https://doi.org/10.1021/pr200782u
1834,https://doi.org/10.1021/pr200782u
1835,https://doi.org/10.1021/pr200782u
1836,https://doi.org/10.1021/pr200782u
1837,https://doi.org/10.1021/pr200782u
1838,https://doi.org/10.1021/pr200782u
1839,https://doi.org/10.1021/pr200782u
1840,https://doi.org/10.1021/pr200782u
1841,https://doi.org/10.1021/pr200782u
1842,https://doi.org/10.1021/pr200782u
1843,https://doi.org/10.1021/pr200782u
1844,https://doi.org/10.1021/pr200782u
1845,https://doi.org/10.1021/pr200782u
1846,https://doi.org/10.1021/pr200782u
1847,https://doi.org/10.1021/pr200782u
1848,https://doi.org/10.1021/pr200782u
1849,https://doi.org/10.1021/pr200782u
1850,https://doi.org/10.1021/pr200782u
1851,https://doi.org/10.1021/pr200782u
1852,https://doi.org/10.1021/pr200782u
1853,https://doi.org/10.1021/pr200782u
1854,https://doi.org/10.1021/pr200782u
1855,https://doi.org/10.1021/pr200782u
1856,https://doi.org/10.1021/pr200782u
1857,https://doi.org/10.1021/pr200782u
1858,https://doi.org/10.1021/pr200782u
1859,https://doi.org/10.1021/pr200782u
1860,https://doi.org/10.1021/pr200782u
1861,https://doi.org/10.1021/pr200782u
1862,https://doi.org/10.1021/pr200782u
1863,https://doi.org/10.1021/pr200782u
1864,https://doi.org/10.1021/pr200782u
1865,https://doi.org/10.1021/pr200782u
1866,https://doi.org/10.1021/pr200782u
1867,https://doi.org/10.1021/pr200782u
1868,https://doi.org/10.1021/pr200782u
1869,https://doi.org/10.1021/pr200782u
1870,https://doi.org/10.1021/pr200782u
1871,https://doi.org/10.1021/pr200782u
1872,https://doi.org/10.1021/pr200782u
1873,https://doi.org/10.1021/pr200782u
1874,https://doi.org/10.1021/pr200782u
1875,https://doi.org/10.1021/pr200782u
1876,https://doi.org/10.1021/pr200782u
1877,https://doi.org/10.1021/pr200782u
1878,https://doi.org/10.1021/pr200782u
1879,https://doi.org/10.1021/pr200782u
1880,https://doi.org/10.1021/pr200782u
1881,https://doi.org/10.1021/pr200782u
1882,https://doi.org/10.1021/pr200782u
1883,https://doi.org/10.1021/pr200782u
1884,https://doi.org/10.1021/pr200782u
1885,https://doi.org/10.1021/pr200782u
1886,https://doi.org/10.1021/pr200782u
1887,https://doi.org/10.1021/pr200782u
1888,https://doi.org/10.1021/pr200782u
1889,https://doi.org/10.1021/pr200782u
1890,https://doi.org/10.1021/pr200782u
1891,https://doi.org/10.1021/pr200782u
1892,https://doi.org/10.1021/pr200782u
1897,https://doi.org/10.1007/s00726-011-1116-7
1907,https://doi.org/10.6061/clinics/2012(07)10
1908,https://doi.org/10.6061/clinics/2012(07)10
1909,https://doi.org/10.6061/clinics/2012(07)10
1910,https://doi.org/10.6061/clinics/2012(07)10
1911,https://doi.org/10.6061/clinics/2012(07)10
1912,https://doi.org/10.6061/clinics/2012(07)10
1913,https://doi.org/10.6061/clinics/2012(07)10
1915,https://doi.org/10.1074/jbc.M111.290296
1916,https://doi.org/10.2108/zsj.28.112
1917,https://doi.org/10.2108/zsj.28.112
1918,https://doi.org/10.2108/zsj.28.112
1919,https://doi.org/10.2108/zsj.28.112
1920,https://doi.org/10.2108/zsj.28.112
1921,https://doi.org/10.1007/s00726-010-0519-1
1922,https://doi.org/10.1007/s00726-010-0519-1
1924,https://doi.org/10.1016/j.peptides.2006.10.016
1925,https://doi.org/10.1016/j.peptides.2006.10.016
1926,https://doi.org/10.1016/j.peptides.2006.10.016
1927,https://doi.org/10.1016/j.peptides.2006.10.016
1928,https://doi.org/10.1016/j.cbpb.2009.10.003
1929,https://doi.org/10.1016/j.cbpb.2009.10.003
1930,https://doi.org/10.1016/j.cbpb.2009.10.003
1931,https://doi.org/10.1016/j.cbpb.2009.10.003
1932,https://doi.org/10.1016/j.cbpb.2009.10.003
1933,https://doi.org/10.1016/j.cbpb.2009.10.003
1934,https://doi.org/10.1016/j.cbpb.2009.10.003
1935,https://doi.org/10.1016/j.cbpb.2009.10.003
1936,https://doi.org/10.1016/j.cbpb.2009.10.003
1937,https://doi.org/10.1016/j.cbpb.2009.10.003
1938,https://doi.org/10.1016/j.ygeno.2009.09.004
1939,https://doi.org/10.1016/j.ygeno.2009.09.004
1940,https://doi.org/10.1016/j.ygeno.2009.09.004
1941,https://doi.org/10.1016/j.ygeno.2009.09.004
1942,https://doi.org/10.1016/j.ygeno.2009.09.004
1943,https://doi.org/10.1016/j.ygeno.2009.09.004
1944,https://doi.org/10.1016/j.ygeno.2009.09.004
1945,https://doi.org/10.1016/j.ygeno.2009.09.004
1946,https://doi.org/10.1016/j.ygeno.2009.09.004
1947,https://doi.org/10.1016/j.ygeno.2009.09.004
1948,https://doi.org/10.1016/j.ygeno.2009.09.004
1949,https://doi.org/10.1016/j.ygeno.2009.09.004
1950,https://doi.org/10.1016/j.ygeno.2009.09.004
1951,https://doi.org/10.1016/j.ygeno.2009.09.004
1952,https://doi.org/10.1016/j.peptides.2012.01.014
1953,https://doi.org/10.1016/j.peptides.2012.01.014
1954,https://doi.org/10.1128/AEM.06891-11
1955,https://doi.org/10.1016/j.peptides.2011.11.002
1956,https://doi.org/10.1016/j.peptides.2011.11.002
1957,https://doi.org/10.1007/s00726-011-1125-6
1958,https://doi.org/10.1016/j.peptides.2012.03.007
1959,https://doi.org/10.1016/j.peptides.2012.03.007
1960,https://doi.org/10.1016/j.peptides.2012.03.007
1961,https://doi.org/10.1016/j.peptides.2012.03.007
1962,https://doi.org/10.1371/journal.pone.0031498
1963,https://doi.org/10.1016/j.peptides.2012.03.029
1964,https://doi.org/10.1016/j.peptides.2012.03.029
1965,https://doi.org/10.1016/j.peptides.2012.03.029
1966,https://doi.org/10.1016/j.peptides.2012.03.029
1967,https://doi.org/10.1016/j.peptides.2012.03.029
1968,https://doi.org/10.1016/j.peptides.2012.03.027
1969,https://doi.org/10.1016/j.peptides.2012.03.027
1970,https://doi.org/10.1073/pnas.1116815109
1971,https://doi.org/10.1073/pnas.1116815109
1976,https://doi.org/10.1016/j.peptides.2003.12.003
1977,https://doi.org/10.1016/j.peptides.2003.12.003
1978,https://doi.org/10.1016/j.peptides.2012.05.009
1979,https://doi.org/10.1016/S0006-291X(02)00423-0
1980,https://doi.org/10.1016/j.peptides.2012.05.009
1981,https://doi.org/10.1016/j.peptides.2012.05.009
1982,https://doi.org/10.1021/np9007365
1983,https://doi.org/10.1021/np9007365
1984,https://doi.org/10.1021/np9007365
1985,https://doi.org/10.1074/jbc.M111.338970
1986,https://doi.org/10.1074/jbc.M111.338970
1987,https://doi.org/10.1074/jbc.M111.338970
1988,https://doi.org/10.1074/jbc.M111.338970
1989,https://doi.org/10.1074/jbc.M111.338970
1990,https://doi.org/10.1074/jbc.M111.338970
1991,https://doi.org/10.1074/jbc.M111.338970
1993,https://doi.org/10.1021/jm00126a034
1995,https://doi.org/10.1128/AEM.00380-06
1996,https://doi.org/10.1271/bbb.110972
2004,https://doi.org/10.1046/j.1432-1327.2000.01536.x
2005,https://doi.org/10.1002/psc.60
2006,https://doi.org/10.1002/psc.60
2007,https://doi.org/10.1111/j.1742-4658.2006.05358.x
2008,https://doi.org/10.1111/j.1742-4658.2006.05358.x
2009,https://doi.org/10.1111/j.1742-4658.2006.05358.x
2010,https://doi.org/10.1046/j.1432-1327.1999.00750.x
2013,https://doi.org/10.1371/journal.pone.0033351
2015,https://doi.org/10.1016/s0965-1748(03)00028-6
2024,https://doi.org/10.4049/jimmunol.181.2.1083
2025,https://doi.org/10.1016/j.peptides.2012.04.010
2026,https://doi.org/10.1016/j.peptides.2009.10.008
2029,https://doi.org/10.1016/j.molimm.2012.07.003
2031,https://doi.org/10.1007/s00253-011-3863-5
2032,https://doi.org/10.5483/bmbrep.2003.36.6.603
2033,https://doi.org/10.1016/j.peptides.2005.05.009
2034,https://doi.org/10.1046/j.1365-313x.1999.00569.x
2035,https://doi.org/10.1046/j.1365-313x.1999.00569.x
2036,https://doi.org/10.1046/j.1365-313x.1999.00569.x
2038,https://doi.org/10.1016/j.fsi.2012.08.022
2039,https://doi.org/10.1128/am.28.2.165-168.1974
2040,https://doi.org/10.1128/am.28.2.165-168.1974
2042,https://doi.org/10.1016/j.fsi.2012.01.007
2043,https://doi.org/10.1016/j.jprot.2012.08.004
2044,https://doi.org/10.1016/j.jprot.2012.08.004
2045,https://doi.org/10.1016/j.jprot.2012.08.004
2046,https://doi.org/10.1016/j.jprot.2012.08.004
2048,https://doi.org/10.1074/jbc.M109173200
2049,https://doi.org/10.1074/jbc.M109173200
2051,https://doi.org/10.1139/w2012-079
2052,https://doi.org/10.1073/pnas.1208978109
2065,https://doi.org/10.1094/PHYTO-96-0164
2073,https://doi.org/10.1016/j.syapm.2005.01.007
2097,https://doi.org/10.1016/j.peptides.2012.09.012
2099,https://doi.org/10.1007/s00018-010-0364-0
2100,https://doi.org/10.1007/s00018-010-0364-0
2101,https://doi.org/10.1007/s00018-010-0364-0
2104,https://doi.org/10.1016/j.peptides.2008.01.017
2105,https://doi.org/10.1007/s11033-012-2152-4
2106,https://doi.org/10.1007/s11033-012-2152-4
2107,https://doi.org/10.1007/s11033-012-2152-4
2108,https://doi.org/10.1007/s11033-012-2152-4
2109,https://doi.org/10.1007/s11033-012-2152-4
2110,https://doi.org/10.1016/j.peptides.2011.01.018
2111,https://doi.org/10.1016/j.peptides.2011.01.018
2112,https://doi.org/10.1016/j.peptides.2011.01.018
2113,https://doi.org/10.1016/j.peptides.2011.01.018
2114,https://doi.org/10.1016/j.peptides.2011.01.018
2115,https://doi.org/10.1016/j.peptides.2011.01.018
2116,https://doi.org/10.1021/ja3089229
2117,https://doi.org/10.1074/jbc.M109.097204
2118,https://doi.org/10.1074/jbc.M112.382028
2119,https://doi.org/10.1016/j.bbrc.2012.10.059
2120,https://doi.org/10.1073/pnas.1201263109
2121,https://doi.org/10.1002/psc.1421
2123,https://doi.org/10.1016/j.toxicon.2012.11.017
2124,https://doi.org/10.1016/j.toxicon.2012.11.017
2125,https://doi.org/10.1016/j.toxicon.2012.11.017
2126,https://doi.org/10.1016/j.toxicon.2012.11.017
2127,https://doi.org/10.1098/rspb.2012.2113
2128,https://doi.org/10.1098/rspb.2012.2113
2129,https://doi.org/10.1021/bi0205698
2130,https://doi.org/10.1128/AAC.41.7.1521
2131,https://doi.org/10.1006/bbrc.1999.1749
2132,https://doi.org/10.1074/jbc.M411122200
2133,https://doi.org/10.1371/journal.pone.0050263
2134,https://doi.org/10.1371/journal.pone.0050263
2135,https://doi.org/10.1016/j.fsi.2011.11.022
2136,https://doi.org/10.1016/j.fsi.2011.11.022
2143,https://doi.org/10.1016/j.fsi.2012.03.014
2144,https://doi.org/10.1016/j.fsi.2012.03.014
2145,https://doi.org/10.1016/j.dci.2005.02.004
2146,https://doi.org/10.1093/oxfordjournals.jbchem.a135218
2147,https://doi.org/10.1371/journal.pone.0047743
2148,https://doi.org/10.1016/j.fsi.2012.12.002
2149,https://doi.org/10.1016/j.fsi.2010.12.005
2150,https://doi.org/10.1016/j.fsi.2010.12.005
2151,https://doi.org/10.1016/j.fsi.2010.12.005
2152,https://doi.org/10.1016/j.fsi.2011.02.016
2153,https://doi.org/10.1016/j.fsi.2011.02.016
2154,https://doi.org/10.1016/j.fsi.2011.02.016
2155,https://doi.org/10.1016/j.jip.2012.02.007
2156,https://doi.org/10.1016/j.jip.2012.02.007
2157,https://doi.org/10.1016/j.chom.2012.10.017
2158,https://doi.org/10.1016/j.fsi.2012.09.005
2160,https://doi.org/10.3389/fmicb.2012.00324
2161,https://doi.org/10.1016/j.peptides.2012.08.018
2162,https://doi.org/10.1042/bj20071123
2163,https://doi.org/10.1038/ja.2012.92
2164,https://doi.org/10.1007/s00253-012-4578-y
2165,https://doi.org/10.1021/pr300890m
2166,https://doi.org/10.1271/bbb.120600
2167,https://doi.org/10.1016/j.fsi.2012.11.030
2168,https://doi.org/10.1371/journal.pone.0053686
2169,https://doi.org/10.1016/j.vetimm.2012.12.016
2171,https://doi.org/10.1038/ja.2012.87
2172,https://doi.org/10.1074/jbc.M112.415356
2173,https://doi.org/10.1007/s00726-013-1470-8
2174,https://doi.org/10.1016/j.fsi.2012.07.004
2175,https://doi.org/10.1016/j.biochi.2013.02.005
2176,https://doi.org/10.1016/j.biochi.2013.02.005
2177,https://doi.org/10.1128/AAC.02237-12
2178,https://doi.org/10.1007/s00726-013-1482-4
2179,https://doi.org/10.1007/s00726-013-1482-4
2180,https://doi.org/10.1007/s00726-013-1482-4
2181,https://doi.org/10.1074/jbc.M112.411884
2182,https://doi.org/10.1016/j.bbagen.2013.03.007
2183,https://doi.org/10.1016/j.bbrc.2013.03.045
2185,https://doi.org/10.4049/jimmunol.170.3.1452
2186,https://doi.org/10.4049/jimmunol.170.3.1452
2187,https://doi.org/10.4049/jimmunol.170.3.1452
2188,https://doi.org/10.7164/antibiotics.49.129
2192,https://doi.org/10.1007/s10295-013-1259-5
2193,https://doi.org/10.1099/mic.0.062828-0
2194,https://doi.org/10.4049/jimmunol.1002352
2195,https://doi.org/10.1515/hsz-2012-0107
2197,https://doi.org/10.1016/j.gene.2013.03.054
2198,https://doi.org/10.1016/j.gene.2013.03.054
2199,https://doi.org/10.1016/j.gene.2013.03.054
2200,https://doi.org/10.1186/1471-2180-13-87
2201,https://doi.org/10.1021/jm4004158
2202,https://doi.org/10.1128/AAC.30.4.532
2204,https://doi.org/10.1073/pnas.221466798
2205,https://doi.org/10.1016/s0145-305x(03)00058-2
2206,https://doi.org/10.1016/s0145-305x(03)00058-2
2207,https://doi.org/10.4014/jmb.1206.06064
2212,https://doi.org/10.1016/j.peptides.2013.03.026
2215,https://doi.org/10.1016/j.peptides.2012.02.002
2216,https://doi.org/10.1016/j.peptides.2012.02.002
2218,https://doi.org/10.1371/journal.pone.0062302
2219,https://doi.org/10.1128/JB.00541-09
2220,https://doi.org/10.1016/j.fm.2012.09.008
2221,https://doi.org/10.1271/bbb.130044
2222,https://doi.org/10.1271/bbb.130044
2223,https://doi.org/10.1271/bbb.130044
2225,https://doi.org/10.1042/BJ20112102
2226,https://doi.org/10.1016/j.dci.2012.05.007
2227,https://doi.org/10.2174/156652412803833643
2229,https://doi.org/10.1189/jlb.0505280
2230,https://doi.org/10.1172/JCI64416
2231,https://doi.org/10.1016/j.fsi.2013.05.010
2232,https://doi.org/10.1016/j.cbpb.2011.09.003
2236,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
2237,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
2238,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
2240,https://doi.org/10.4014/jmb.1306.06013
2241,https://doi.org/10.3390/md11061878
2245,https://doi.org/10.1155/2013/206917
2246,https://doi.org/10.1128/AEM.02286-06
2247,https://doi.org/10.1074/jbc.M211100200
2248,https://doi.org/10.1038/nature14098
2249,https://doi.org/10.1074/jbc.M211100200
2250,https://doi.org/10.1016/j.femsle.2005.09.003
2251,https://doi.org/10.1016/j.femsle.2005.09.003
2252,https://doi.org/10.1021/jf104751v
2253,https://doi.org/10.1128/AEM.01065-13
2254,https://doi.org/10.1016/j.molimm.2006.09.036
2257,https://doi.org/10.1080/14786419.2013.827192
2258,https://doi.org/10.1016/j.fsi.2009.05.009
2259,https://doi.org/10.2108/zsj.30.704
2260,https://doi.org/10.1016/j.biortech.2009.11.023
2261,https://doi.org/10.1074/mcp.M800297-MCP200
2262,https://doi.org/10.1074/mcp.M800297-MCP200
2263,https://doi.org/10.1074/mcp.M800297-MCP200
2264,https://doi.org/10.1074/mcp.M800297-MCP200
2265,https://doi.org/10.1074/mcp.M800297-MCP200
2266,https://doi.org/10.1074/mcp.M800297-MCP200
2267,https://doi.org/10.1074/mcp.M800297-MCP200
2268,https://doi.org/10.1074/mcp.M800297-MCP200
2269,https://doi.org/10.1074/mcp.M800297-MCP200
2270,https://doi.org/10.1074/mcp.M800297-MCP200
2271,https://doi.org/10.1016/j.biochi.2013.09.002
2272,https://doi.org/10.1016/j.biochi.2013.09.002
2273,https://doi.org/10.1016/j.biochi.2013.09.002
2274,https://doi.org/10.1016/j.biochi.2013.09.002
2275,https://doi.org/10.1016/j.biochi.2013.09.002
2276,https://doi.org/10.1016/j.biochi.2013.09.002
2277,https://doi.org/10.1016/j.biochi.2013.09.002
2278,https://doi.org/10.1016/j.biochi.2013.09.002
2279,https://doi.org/10.1016/j.biochi.2013.09.002
2280,https://doi.org/10.1016/j.biochi.2013.09.002
2281,https://doi.org/10.1016/j.biochi.2013.09.002
2282,https://doi.org/10.1371/journal.pgen.1003662
2283,https://doi.org/10.1371/journal.pgen.1003662
2284,https://doi.org/10.1371/journal.pgen.1003662
2285,https://doi.org/10.1371/journal.pgen.1003662
2286,https://doi.org/10.1371/journal.pgen.1003662
2287,https://doi.org/10.1371/journal.pgen.1003662
2288,https://doi.org/10.1371/journal.pgen.1003662
2289,https://doi.org/10.1371/journal.pgen.1003662
2290,https://doi.org/10.1371/journal.pgen.1003662
2291,https://doi.org/10.1371/journal.pgen.1003662
2292,https://doi.org/10.1371/journal.pgen.1003662
2293,https://doi.org/10.1371/journal.pgen.1003662
2294,https://doi.org/10.1371/journal.pgen.1003662
2295,https://doi.org/10.1007/s11274-013-1360-y
2296,https://doi.org/10.1007/s11274-013-1360-y
2297,https://doi.org/10.1016/j.biochi.2012.02.032
2298,https://doi.org/10.1016/j.biochi.2012.02.032
2299,https://doi.org/10.1016/j.biochi.2012.02.032
2300,https://doi.org/10.1016/j.biochi.2012.02.032
2301,https://doi.org/10.1016/j.biochi.2012.02.032
2302,https://doi.org/10.1016/j.biochi.2012.02.032
2303,https://doi.org/10.1016/j.biochi.2012.02.032
2304,https://doi.org/10.1016/j.biochi.2011.12.016
2307,https://doi.org/10.1371/journal.pone.0077751
2308,https://doi.org/10.1016/j.cbd.2013.10.002
2309,https://doi.org/10.1016/j.cbd.2013.10.002
2310,https://doi.org/10.1016/j.cbd.2013.10.002
2311,https://doi.org/10.1016/j.cbd.2013.10.002
2312,https://doi.org/10.1016/j.cbd.2013.10.002
2313,https://doi.org/10.1016/j.cbd.2013.10.002
2314,https://doi.org/10.1016/j.cbd.2013.10.002
2315,https://doi.org/10.1016/j.cbd.2013.10.002
2316,https://doi.org/10.1016/j.cbd.2013.10.002
2317,https://doi.org/10.1016/j.cbd.2013.10.002
2318,https://doi.org/10.1016/j.cbd.2013.10.002
2319,https://doi.org/10.1128/AAC.00259-06
2320,https://doi.org/10.1128/AEM.02481-10
2321,https://doi.org/10.2174/092986612803521620
2322,https://doi.org/10.1128/mBio.00498-13
2324,https://doi.org/10.1074/jbc.M111.229922
2325,https://doi.org/10.1074/jbc.M111.229922
2326,https://doi.org/10.1074/jbc.M111.229922
2327,https://doi.org/10.3892/ol.2012.1042
2329,https://doi.org/10.1016/s0965-1748(97)00013-1
2330,https://doi.org/10.1016/s0965-1748(97)00013-1
2332,https://doi.org/10.3390/md11124834
2341,https://doi.org/10.1016/j.bbrc.2005.03.057
2343,https://doi.org/10.1016/j.dci.2010.12.011
2344,https://doi.org/10.1016/j.dci.2010.12.011
2346,https://doi.org/10.1128/AEM.07782-11
2350,https://doi.org/10.1111/j.1432-1033.1995.tb20476.x
2351,https://doi.org/10.1074/jbc.271.45.28533
2352,https://doi.org/10.1074/jbc.275.15.10745
2353,https://doi.org/10.1128/IAI.67.7.3542-3547.1999
2355,https://doi.org/10.1016/j.peptides.2012.03.016
2356,https://doi.org/10.1016/j.peptides.2012.03.016
2357,https://doi.org/10.1016/j.peptides.2011.11.012
2358,https://doi.org/10.1128/JB.01375-09
2361,https://doi.org/10.1016/j.toxicon.2013.08.056
2362,https://doi.org/10.1016/j.toxicon.2013.08.056
2363,https://doi.org/10.1016/j.toxicon.2013.08.056
2364,https://doi.org/10.1016/j.toxicon.2013.08.056
2365,https://doi.org/10.1016/j.toxicon.2013.08.056
2366,https://doi.org/10.1016/j.toxicon.2013.08.056
2367,https://doi.org/10.1016/j.toxicon.2013.08.056
2368,https://doi.org/10.1016/j.toxicon.2013.08.056
2369,https://doi.org/10.1007/s11274-013-1558-z
2370,https://doi.org/10.1016/j.dci.2004.11.001
2387,https://doi.org/10.1111/mmi.12621
2394,https://doi.org/10.1271/bbb.120681
2399,https://doi.org/10.1371/journal.pone.0083044
2400,https://doi.org/10.1074/jbc.M414064200
2403,https://doi.org/10.1073/pnas.1319584111
2407,https://doi.org/10.1016/j.chembiol.2007.11.009
2408,https://doi.org/10.1248/cpb.c14-00103
2416,https://doi.org/10.1016/j.gene.2014.07.028
2421,https://doi.org/10.1016/j.bbrc.2014.07.104
2422,https://doi.org/10.1007/s00726-014-1801-4
2423,https://doi.org/10.1007/s00726-014-1801-4
2427,https://doi.org/10.1111/j.1462-5822.2006.00887.x
